Ensembl ID,Gene Symbol,Aire_pos_TEC (mean counts),Aire_ko_TEC (mean counts),Fold Change,FDR (BH)
ENSMUSG00000058368,Krtap16-7,5.269340002,0,0,0.020664447
ENSMUSG00000058499,Pip,3.843488353,0,0,0.070011481
ENSMUSG00000058523,Mup5,12.97244521,0,0,4.74413E-05
ENSMUSG00000058568,Defb50,19.16905625,0,0,7.03104E-05
ENSMUSG00000058643,Speer4f,8.635752416,0,0,0.001326101
ENSMUSG00000058717,Gm4763,15.80802,0,0,4.22672E-06
ENSMUSG00000058925,1700011I03Rik,10.0562279,0,0,0.000352237
ENSMUSG00000059201,Lep,13.43339265,0,0,2.7465E-05
ENSMUSG00000059218,Gm13084,4.309811955,0,0,0.046924611
ENSMUSG00000059256,Gzmd,27.84781801,0,0,9.71709E-10
ENSMUSG00000059279,Olfr224,11.53046506,0,0,0.000137747
ENSMUSG00000059280,Vpreb2,16.77292422,0,0,9.26907E-06
ENSMUSG00000059364,5430401F13Rik,5.269340002,0,0,0.020684651
ENSMUSG00000059383,Gfral,12.50612161,0,0,0.000475086
ENSMUSG00000059610,Olfr222,11.03726062,0,0,0.00407937
ENSMUSG00000059625,Sohlh1,122.5253037,0,0,5.19167E-13
ENSMUSG00000059657,Stfa2l1,7.681600538,0,0,0.002723904
ENSMUSG00000059676,Tdpoz1,9.123580692,0,0,0.002193177
ENSMUSG00000059695,1700019M22Rik,15.84027702,0,0,0.002492425
ENSMUSG00000059816,Fam159a,31.66980169,0,0,1.04363E-09
ENSMUSG00000059934,Prh1,13.46027349,0,0,0.000175325
ENSMUSG00000060201,Spink7,100.7504449,0,0,5.00468E-22
ENSMUSG00000060317,Acnat2,10.03472322,0,0,0.035724982
ENSMUSG00000060726,Tmsb15a,99.79091681,0,0,4.67781E-27
ENSMUSG00000060765,Olfr325,5.290844676,0,0,0.020696461
ENSMUSG00000060787,Olfr464,23.95594415,0,0,1.74689E-07
ENSMUSG00000060863,Tcl1b2,11.53046506,0,0,0.000171547
ENSMUSG00000061068,Mcpt4,233.6746482,0,0,9.87907E-33
ENSMUSG00000061075,Olfr1337,5.767920614,0,0,0.01386298
ENSMUSG00000061184,Tmprss11c,5.773296783,0,0,0.013425058
ENSMUSG00000061616,Olfr12,13.44414498,0,0,3.50231E-05
ENSMUSG00000061701,Fbxw20,7.697729044,0,0,0.00266914
ENSMUSG00000061809,Tbpl2,5.290844676,0,0,0.065017594
ENSMUSG00000061835,Olfr316,4.309811955,0,0,0.046918868
ENSMUSG00000061923,Odf1,8.630376248,0,0,0.001345771
ENSMUSG00000061958,Gm14851,23.97744882,0,0,1.65773E-05
ENSMUSG00000061969,Gm5581,3.848864522,0,0,0.074377988
ENSMUSG00000061980,Dcpp1,441.3667728,0,0,2.34029E-47
ENSMUSG00000062121,Olfr149,5.762544446,0,0,0.013960277
ENSMUSG00000062124,Defb45,57.10535917,0,0,1.90324E-17
ENSMUSG00000062278,Gm11562,5.767920614,0,0,0.013998154
ENSMUSG00000062327,T,265.923673,0,0,8.63857E-36
ENSMUSG00000062329,Cytl1,819.774247,0,0,1.53583E-37
ENSMUSG00000062369,Dub1a,18.25253755,0,0,6.71064E-07
ENSMUSG00000062551,Prl2c1,7.67622437,0,0,0.002786633
ENSMUSG00000062621,Olfr911-ps1,6.711320155,0,0,0.006337229
ENSMUSG00000062705,Tpbpb,5.27471617,0,0,0.020664447
ENSMUSG00000062751,Prss1,81.13119351,0,0,4.93188E-17
ENSMUSG00000063260,Syt10,17.73782843,0,0,8.02518E-07
ENSMUSG00000063305,Psg20,118.0542067,0,0,1.01345E-29
ENSMUSG00000063583,Olfr1410,14.8753728,0,0,1.27958E-05
ENSMUSG00000064010,Dppa1,185.6498604,0,0,4.17013E-41
ENSMUSG00000064057,Scgb3a1,38.82056461,0,0,5.7114E-09
ENSMUSG00000064213,Defa24,71.01582776,0,0,6.91439E-17
ENSMUSG00000064308,2410137M14Rik,17.29300951,0,0,2.00432E-06
ENSMUSG00000065956,Gm14850,6.732824829,0,0,0.013365403
ENSMUSG00000065957,Gm15308,6.234244216,0,0,0.02693657
ENSMUSG00000065987,Cd209b,10.06698023,0,0,0.000386201
ENSMUSG00000066063,Olfr1338,3.832736016,0,0,0.06917747
ENSMUSG00000066154,Mup3,10.56556085,0,0,0.000255662
ENSMUSG00000066463,Omt2a,46.05734622,0,0,4.1317E-15
ENSMUSG00000066583,Abpa,22.02075955,0,0,2.18455E-06
ENSMUSG00000066749,Olfr877,4.315188124,0,0,0.046918868
ENSMUSG00000066797,Zfp648,28.76971288,0,0,2.50418E-11
ENSMUSG00000067081,Asb18,10.11536575,0,0,0.014361637
ENSMUSG00000067201,H2-M9,65.74648776,0,0,7.17999E-18
ENSMUSG00000067599,Klra7,5.27471617,0,0,0.036690483
ENSMUSG00000067604,Nms,217.7859857,0,0,4.57508E-16
ENSMUSG00000067656,Slc22a27,11.04801295,0,0,0.000164764
ENSMUSG00000067679,Obp1b,6.234244216,0,0,0.008720939
ENSMUSG00000067684,Obp1a,41.69377258,0,0,1.65343E-13
ENSMUSG00000067773,Defb41,3.827359848,0,0,0.070375617
ENSMUSG00000067843,Dcpp2,226.0951948,0,0,4.39095E-23
ENSMUSG00000067855,Speer3,12.48999311,0,0,5.76898E-05
ENSMUSG00000067996,Bpifb9b,172.3347434,0,0,7.60097E-20
ENSMUSG00000068048,Rhox9,12.4738646,0,0,5.41165E-05
ENSMUSG00000068085,Cyp2d11,4.792264063,0,0,0.031007554
ENSMUSG00000068289,Cma2,69.12902868,0,0,1.08551E-19
ENSMUSG00000068302,Noto,96.93921351,0,0,3.3558E-26
ENSMUSG00000068506,Gm5800,7.2045246,0,0,0.004287863
ENSMUSG00000068879,Gm5773,87.26866669,0,0,9.96352E-24
ENSMUSG00000068885,Lce3f,8.164052646,0,0,0.001676711
ENSMUSG00000068887,Lce1j,17.26612866,0,0,1.29252E-06
ENSMUSG00000068888,Lce1i,23.06093012,0,0,0.000580384
ENSMUSG00000068890,Lce1a2,24.00970583,0,0,1.90522E-08
ENSMUSG00000068940,Tcl1b3,4.315188124,0,0,0.046918868
ENSMUSG00000068999,Vmn2r5,7.199148431,0,0,0.052674386
ENSMUSG00000069085,Dytn,30.72640215,0,0,1.3247E-10
ENSMUSG00000069706,Taar5,31.63216852,0,0,1.95382E-10
ENSMUSG00000069707,Taar4,5.74641594,0,0,0.013999208
ENSMUSG00000069873,4930438A08Rik,38.39187419,0,0,3.35721E-11
ENSMUSG00000069917,Hba-a2,18.69735648,0,0,6.56947E-06
ENSMUSG00000069971,4933402J07Rik,4.315188124,0,0,0.046388771
ENSMUSG00000070332,4933422H20Rik,7.649343528,0,0,0.009118347
ENSMUSG00000070368,Prok1,38.39725036,0,0,3.19095E-12
ENSMUSG00000070375,Olfr406-ps,7.681600538,0,0,0.002743636
ENSMUSG00000070377,Olfr43,8.14792414,0,0,0.001899048
ENSMUSG00000070529,Wfdc10,7.199148431,0,0,0.067996427
ENSMUSG00000070531,Wfdc6b,5.762544446,0,0,0.013982785
ENSMUSG00000070551,Mrgprb5,5.269340002,0,0,0.020727803
ENSMUSG00000070552,Mrgprx1,64.3045076,0,0,8.0641E-19
ENSMUSG00000070617,Gm13089,9.622161305,0,0,0.005635463
ENSMUSG00000070619,Gm13119,5.773296783,0,0,0.028699911
ENSMUSG00000070637,Gm694,17.25000016,0,0,1.78726E-06
ENSMUSG00000070821,Olfr1340,4.8030164,0,0,0.029950674
ENSMUSG00000070844,Vmn2r42,4.315188124,0,0,0.046837144
ENSMUSG00000070873,Lilra5,15.83490085,0,0,5.35428E-06
ENSMUSG00000071179,Gm46,7.183019926,0,0,0.004030011
ENSMUSG00000071217,Gm2022,10.09386108,0,0,0.000319474
ENSMUSG00000071311,Gpr31c,8.158676477,0,0,0.001963578
ENSMUSG00000071466,Gm11360,5.767920614,0,0,0.031005309
ENSMUSG00000071517,Gm10334,6.711320155,0,0,0.006275421
ENSMUSG00000071519,Prss3,7.220653105,0,0,0.015467857
ENSMUSG00000071521,Try10,5.27471617,0,0,0.020137282
ENSMUSG00000071721,1700010D01Rik,18.22028054,0,0,6.20002E-07
ENSMUSG00000071726,Gm5941,24.95310537,0,0,3.81911E-09
ENSMUSG00000071749,4933412E24Rik,3.843488353,0,0,0.070616076
ENSMUSG00000071909,Gm806,8.14792414,0,0,0.007050812
ENSMUSG00000072188,Gm10354,6.716696324,0,0,0.005867844
ENSMUSG00000072473,1700024G13Rik,5.751792109,0,0,0.013004678
ENSMUSG00000072511,Hhla1,4.808392568,0,0,0.030125046
ENSMUSG00000072575,Eddm3b,4.808392568,0,0,0.078249873
ENSMUSG00000072739,Gm10408,3.838112185,0,0,0.070629269
ENSMUSG00000072791,Abcb5,98.75074624,0,0,3.95934E-17
ENSMUSG00000072822,BC061212,10.09923724,0,0,0.000555232
ENSMUSG00000072824,Gm7792,7.209900768,0,0,0.004071437
ENSMUSG00000072905,Gm5662,16.78367656,0,0,1.37909E-06
ENSMUSG00000073010,Gm5127,6.223491879,0,0,0.009172534
ENSMUSG00000073012,Fnd3c2,57.52867343,0,0,3.47275E-17
ENSMUSG00000073027,Dmrtc1b,29.76149794,0,0,5.09939E-07
ENSMUSG00000073142,6030469F06Rik,3.361036246,0,0,0.099521405
ENSMUSG00000073400,Trim10,150.6620318,0,0,5.41791E-35
ENSMUSG00000073458,Smok2a,16.79442889,0,0,0.000149097
ENSMUSG00000073494,Sh2d1b2,49.90621074,0,0,1.44135E-15
ENSMUSG00000073514,Dok6,9.606032799,0,0,0.000621836
ENSMUSG00000073573,Spink11,4.315188124,0,0,0.08162463
ENSMUSG00000073842,Mup7,3.832736016,0,0,0.070595993
ENSMUSG00000073916,Olfr669,3.832736016,0,0,0.070629269
ENSMUSG00000073940,Hbb-b2,24.98536238,0,0,1.41413E-07
ENSMUSG00000073952,Olfr597,4.325940461,0,0,0.04646571
ENSMUSG00000073964,Olfr570,4.315188124,0,0,0.046790356
ENSMUSG00000073991,Cnbd1,5.773296783,0,0,0.013836696
ENSMUSG00000074061,Fbxw19,5.767920614,0,0,0.09380375
ENSMUSG00000074111,Mrgpra9,7.665472033,0,0,0.00290072
ENSMUSG00000074123,7420426K07Rik,3.843488353,0,0,0.070572629
ENSMUSG00000074322,Vmn1r112,6.228868048,0,0,0.012255845
ENSMUSG00000074417,Gm14548,18.75111817,0,0,0.000184781
ENSMUSG00000074437,Defa-rs1,34.03367671,0,0,1.37028E-09
ENSMUSG00000074443,Defa22,7.2045246,0,0,0.004037394
ENSMUSG00000074447,Defa21,45.60177495,0,0,1.67789E-14
ENSMUSG00000074593,Gm14316,6.234244216,0,0,0.009440854
ENSMUSG00000074595,Wfdc6a,13.42801648,0,0,3.07724E-05
ENSMUSG00000074628,Gm1332,60.84670032,0,0,1.8181E-18
ENSMUSG00000074650,Gm10735,4.309811955,0,0,0.046918868
ENSMUSG00000074679,Defb28,16.31197679,0,0,0.000234461
ENSMUSG00000074872,Ctxn2,8.635752416,0,0,0.013259768
ENSMUSG00000074901,Gm8765,5.741039772,0,0,0.013811903
ENSMUSG00000074904,Gm906,11.53046506,0,0,0.004556683
ENSMUSG00000074991,Gabrr3,16.29584828,0,0,3.52447E-06
ENSMUSG00000075148,Olfr1141,5.27471617,0,0,0.060871854
ENSMUSG00000075166,Olfr1104,5.27471617,0,0,0.020287138
ENSMUSG00000075182,Olfr1065,4.304435787,0,0,0.05305432
ENSMUSG00000075221,Olfr992,7.670848201,0,0,0.002934675
ENSMUSG00000075249,Fsip2,7.686976707,0,0,0.002723716
ENSMUSG00000075269,Bex6,6.727448661,0,0,0.005684369
ENSMUSG00000075464,Muc19,6.722072492,0,0,0.025402194
ENSMUSG00000075543,Prhoxnb,11.51971272,0,0,0.000133028
ENSMUSG00000075552,Cyp3a41b,3.848864522,0,0,0.070629269
ENSMUSG00000075604,Cyp11b1,103.2110909,0,0,4.20401E-18
ENSMUSG00000075707,Dio3,110.3511015,0,0,2.10004E-28
ENSMUSG00000078252,Krtap17-1,27.36536591,0,0,1.36082E-09
ENSMUSG00000078512,Pramef6,10.53868,0,0,0.000235448
ENSMUSG00000078520,Gm13011,6.705943987,0,0,0.026600041
ENSMUSG00000078598,Skint5,11.01037977,0,0,0.016691358
ENSMUSG00000078616,Trim30c,16.31735295,0,0,2.22265E-06
ENSMUSG00000078639,Gm12695,7.686976707,0,0,0.002491473
ENSMUSG00000078640,Gm11627,11.50896039,0,0,9.85684E-05
ENSMUSG00000078683,Mup1,6.234244216,0,0,0.008930286
ENSMUSG00000078687,Mup8,6.711320155,0,0,0.043051905
ENSMUSG00000078698,Mrgpra3,13.45489732,0,0,4.8719E-05
ENSMUSG00000078758,Gm4684,5.290844676,0,0,0.020855166
ENSMUSG00000078783,Gm9733,5.74641594,0,0,0.013903557
ENSMUSG00000078792,Gm5890,4.797640231,0,0,0.031054561
ENSMUSG00000078924,Gm12169,25.40867664,0,0,1.12588E-05
ENSMUSG00000078926,Cdc20b,143.3392315,0,0,9.17069E-15
ENSMUSG00000079007,Tcl1b4,5.27471617,0,0,0.020542889
ENSMUSG00000079031,BB287469,10.0723564,0,0,0.000311393
ENSMUSG00000079042,Trim61,3.832736016,0,0,0.069293955
ENSMUSG00000079105,C7,28.35715096,0,0,4.42626E-10
ENSMUSG00000079112,C86695,84.44384424,0,0,4.79485E-23
ENSMUSG00000079168,Cd209g,31.65367319,0,0,8.68548E-11
ENSMUSG00000079180,Gm11062,22.08527357,0,0,4.46742E-08
ENSMUSG00000079244,Gm5622,18.70273265,0,0,4.32514E-07
ENSMUSG00000079276,Gm4736,4.813768737,0,0,0.057763949
ENSMUSG00000079278,Tmem233,9.102076018,0,0,0.006337906
ENSMUSG00000079298,Klrb1b,42.72319082,0,0,3.63583E-14
ENSMUSG00000079346,1700013D24Rik,7.660095864,0,0,0.009032569
ENSMUSG00000079349,Magea5,5.280092339,0,0,0.020293484
ENSMUSG00000079374,Gm8334,4.320564292,0,0,0.04683738
ENSMUSG00000079476,1700011M02Rik,7.177643757,0,0,0.015848895
ENSMUSG00000079479,Gm9112,19.17980859,0,0,1.23535E-06
ENSMUSG00000079522,Gm14744,24.46527709,0,0,4.0879E-07
ENSMUSG00000079597,Gm5483,12.95094054,0,0,4.50192E-05
ENSMUSG00000079627,Rhox2h,4.797640231,0,0,0.031104815
ENSMUSG00000079642,Gm6268,6.234244216,0,0,0.009322794
ENSMUSG00000079666,1700015F17Rik,4.325940461,0,0,0.046918868
ENSMUSG00000079853,Klra1,9.12895686,0,0,0.000719531
ENSMUSG00000081362,Cyp2j7-ps,5.74641594,0,0,0.013796488
ENSMUSG00000084927,Gm5724,4.320564292,0,0,0.045439264
ENSMUSG00000084945,C030037F17Rik,3.843488353,0,0,0.070223
ENSMUSG00000089777,Gm6619,30.2170692,0,0,2.44351E-10
ENSMUSG00000089943,Ugt1a5,4.304435787,0,0,0.068887043
ENSMUSG00000090107,Gm11492,5.263963833,0,0,0.072146683
ENSMUSG00000090165,Ugt1a10,7.209900768,0,0,0.00431679
ENSMUSG00000090202,4930503B20Rik,6.716696324,0,0,0.005981481
ENSMUSG00000090275,Cbln1,3.843488353,0,0,0.070044884
ENSMUSG00000090446,A930017M01Rik,4.320564292,0,0,0.044982469
ENSMUSG00000090485,Gm17416,93.54054409,0,0,1.12383E-14
ENSMUSG00000090714,Zscan4d,9.584528125,0,0,0.000724835
ENSMUSG00000090774,Vmn2r74,4.325940461,0,0,0.045846005
ENSMUSG00000090884,Vmn2r102,5.27471617,0,0,0.019517593
ENSMUSG00000091034,Gm17660,16.78905273,0,0,2.06487E-06
ENSMUSG00000091060,7420461P10Rik,51.83601917,0,0,3.47264E-16
ENSMUSG00000091119,Ccdc152,5.767920614,0,0,0.024946561
ENSMUSG00000091204,Gm7271,18.6597233,0,0,0.006694863
ENSMUSG00000091251,Kiss1,18.71348499,0,0,1.6818E-06
ENSMUSG00000091252,Gm6346,10.09386108,0,0,0.000382912
ENSMUSG00000091391,Gm5373,6.700567818,0,0,0.017942428
ENSMUSG00000091402,BC048943,10.08310874,0,0,0.000390086
ENSMUSG00000091504,Vmn2r118,3.843488353,0,0,0.079723018
ENSMUSG00000091569,Gm8232,5.27471617,0,0,0.02063591
ENSMUSG00000091692,4930433I11Rik,6.239620385,0,0,0.009120437
ENSMUSG00000091698,Gm6526,4.315188124,0,0,0.046913169
ENSMUSG00000091897,Gm17019,19.68914154,0,0,2.58115E-07
ENSMUSG00000091907,Gm9107,6.223491879,0,0,0.009366425
ENSMUSG00000091923,Gm8267,4.792264063,0,0,0.030093187
ENSMUSG00000092008,Cyp2c69,3.827359848,0,0,0.070633684
ENSMUSG00000092073,Gm7919,4.8030164,0,0,0.067041497
ENSMUSG00000092120,Vmn2r90,6.722072492,0,0,0.005992793
ENSMUSG00000092153,Gm17266,4.309811955,0,0,0.046924611
ENSMUSG00000092166,Gm7942,5.285468507,0,0,0.020390324
ENSMUSG00000092251,Trav9n-1,8.131795635,0,0,0.008676939
ENSMUSG00000093626,RP23-138I21.1,4.325940461,0,0,0.046918868
ENSMUSG00000093659,Irx2,5.767920614,0,0,0.013990173
ENSMUSG00000003657,Calb2,1513.240243,0.616416619,0.000407349,5.05798E-90
ENSMUSG00000055775,Myh8,765.3499568,0.597093341,0.000780157,8.73175E-77
ENSMUSG00000068008,Bpifb3,526.9368063,0.597093341,0.00113314,8.93613E-33
ENSMUSG00000033825,Tpsb2,498.4613796,0.597093341,0.001197873,5.62823E-34
ENSMUSG00000055609,Hba-x,455.7328126,0.597093341,0.001310183,8.84172E-61
ENSMUSG00000024125,Sbpl,891.8840071,1.213509961,0.001360614,8.6395E-47
ENSMUSG00000026697,Myoc,772.1096625,1.213509961,0.001571681,9.40927E-40
ENSMUSG00000056399,Prss34,771.2415293,1.232833238,0.001598505,3.27076E-46
ENSMUSG00000030607,Acan,751.3158364,1.213509961,0.00161518,8.41267E-45
ENSMUSG00000025400,Tac2,1601.753375,3.004789985,0.001875938,1.29086E-39
ENSMUSG00000036449,Lcn8,326.695107,0.616416619,0.001886825,1.09248E-18
ENSMUSG00000027568,Ntsr1,279.5492047,0.597093341,0.002135915,4.81036E-25
ENSMUSG00000050645,Defb19,267.2204966,0.597093341,0.002234459,2.2568E-29
ENSMUSG00000024128,Sbp,259.5173914,0.616416619,0.002375242,1.10157E-16
ENSMUSG00000031074,Fgf3,252.253729,0.616416619,0.002443637,1.88288E-36
ENSMUSG00000015854,Cd5l,238.8687218,0.616416619,0.002580566,1.6196E-27
ENSMUSG00000061584,Lyg2,230.2652264,0.616416619,0.002676985,1.15421E-48
ENSMUSG00000029282,Amtn,687.0650905,1.849249858,0.002691521,3.75939E-47
ENSMUSG00000022582,Ly6g,447.7838067,1.232833238,0.002753189,1.01038E-22
ENSMUSG00000062061,Lcn13,858.8689962,2.446343199,0.002848331,1.41779E-39
ENSMUSG00000056270,Prr9,214.4840873,0.616416619,0.00287395,8.03063E-33
ENSMUSG00000022542,Sept12,210.1581468,0.616416619,0.002933108,5.06413E-43
ENSMUSG00000031354,Amelx,1000.751522,2.985466707,0.002983225,1.29667E-40
ENSMUSG00000075023,Accsl,192.8920181,0.597093341,0.00309548,2.30665E-41
ENSMUSG00000023987,Pgc,3910.822673,12.15442288,0.003107894,4.1504E-53
ENSMUSG00000071047,Ces1a,360.8363071,1.194186683,0.003309497,1.09386E-27
ENSMUSG00000003665,Has1,185.1996653,0.616416619,0.003328389,1.05227E-38
ENSMUSG00000069080,Lcn11,358.0276131,1.213509961,0.003389431,2.80739E-23
ENSMUSG00000024907,Gal,1375.812686,4.854039843,0.003528126,8.18478E-42
ENSMUSG00000038572,Bpifb5,322.4713137,1.232833238,0.003823079,1.52376E-23
ENSMUSG00000051985,Igfn1,1400.901598,5.412486628,0.003863574,6.03422E-49
ENSMUSG00000022441,Efcab6,152.6025925,0.597093341,0.003912734,9.51817E-28
ENSMUSG00000044430,Klk12,148.8021135,0.597093341,0.004012667,3.29754E-24
ENSMUSG00000078689,Mup6,289.9925167,1.194186683,0.004117991,1.42856E-40
ENSMUSG00000061100,Retnla,844.5728466,3.582560048,0.00424186,1.49682E-34
ENSMUSG00000001349,Cnn1,428.9305413,1.82992658,0.004266254,2.47373E-72
ENSMUSG00000032291,Crabp1,1693.314322,7.242413208,0.004277064,3.08431E-66
ENSMUSG00000024903,Lao1,138.7405095,0.597093341,0.00430367,1.9108E-25
ENSMUSG00000024734,Zp1,136.2744872,0.597093341,0.004381549,1.39267E-31
ENSMUSG00000057417,Dcpp3,274.928978,1.213509961,0.004413903,1.72907E-33
ENSMUSG00000013653,1810065E05Rik,548.8554186,2.427019921,0.004421966,3.31437E-23
ENSMUSG00000033831,Fgb,793.1762702,3.601883326,0.004541088,1.11808E-53
ENSMUSG00000034990,Otoa,402.4816941,1.82992658,0.004546608,1.05291E-71
ENSMUSG00000035486,Plk5,130.0886285,0.597093341,0.004589897,7.06025E-24
ENSMUSG00000019890,Nts,3208.722328,15.13988959,0.004718355,1.25213E-56
ENSMUSG00000021388,Aspn,384.8352606,1.849249858,0.004805303,3.30126E-66
ENSMUSG00000032125,Robo4,250.0672675,1.213509961,0.004852734,5.8284E-44
ENSMUSG00000056370,Sftpb,231.305397,1.194186683,0.005162814,4.74908E-25
ENSMUSG00000044903,Psg22,237.0464368,1.232833238,0.005200809,2.49058E-40
ENSMUSG00000056481,Cd248,118.4076308,0.616416619,0.005205886,6.45539E-15
ENSMUSG00000029522,Pla2g1b,472.9828128,2.465666477,0.005213015,9.37709E-75
ENSMUSG00000060284,Sp7,114.1892137,0.597093341,0.005228982,3.06308E-28
ENSMUSG00000015437,Gzmb,338.1449295,1.791280024,0.005297374,1.88288E-36
ENSMUSG00000060560,Ces4a,112.7149765,0.597093341,0.005297374,5.56169E-14
ENSMUSG00000032484,Ngp,575.1107238,3.062759818,0.005325513,2.8566E-60
ENSMUSG00000068122,Agtr2,109.9923013,0.597093341,0.005428501,4.50608E-28
ENSMUSG00000066867,Oas1e,448.6573161,2.446343199,0.005452587,2.36479E-72
ENSMUSG00000055301,Adh7,324.4817647,1.810603302,0.005579985,8.93613E-33
ENSMUSG00000027301,Oxt,220.7290838,1.232833238,0.005585278,1.07637E-16
ENSMUSG00000020673,Tpo,108.8553596,0.616416619,0.005662713,9.44125E-26
ENSMUSG00000029866,Kel,213.4492929,1.232833238,0.005775766,2.66863E-28
ENSMUSG00000074003,Gucy2d,201.5062659,1.194186683,0.0059263,5.60662E-40
ENSMUSG00000022243,Slc45a2,201.0721993,1.194186683,0.005939094,4.41443E-40
ENSMUSG00000030244,Gys2,500.4664544,3.024113263,0.006042589,7.87123E-75
ENSMUSG00000070796,Psg21,98.87439811,0.616416619,0.00623434,7.31811E-25
ENSMUSG00000046095,Krt32,97.95250324,0.616416619,0.006293015,1.33796E-14
ENSMUSG00000024578,Il17b,293.577949,1.849249858,0.006299008,1.44028E-34
ENSMUSG00000052187,Hbb-y,281.6833075,1.791280024,0.006359198,5.45431E-14
ENSMUSG00000006764,Tph2,92.5541352,0.597093341,0.006451288,5.59737E-24
ENSMUSG00000074768,Bhmt,93.06884432,0.616416619,0.006623233,2.82446E-23
ENSMUSG00000026295,Spp2,185.1996653,1.232833238,0.006656779,4.63691E-27
ENSMUSG00000040935,Padi6,176.9280892,1.194186683,0.00674956,4.40078E-37
ENSMUSG00000021721,Htr1a,88.26045175,0.597093341,0.006765129,1.87672E-22
ENSMUSG00000029280,Smr3a,88.25507558,0.597093341,0.006765541,5.20346E-18
ENSMUSG00000004366,Sst,693.9323195,4.776746731,0.006883592,4.50398E-43
ENSMUSG00000024041,Cryaa,792.597047,5.470456462,0.006901939,1.72364E-56
ENSMUSG00000043613,Mmp3,83.48431619,0.597093341,0.007152162,8.38834E-22
ENSMUSG00000004038,Gstm3,823.3664585,6.086873081,0.007392666,1.33119E-69
ENSMUSG00000023387,Kcnk16,161.2222164,1.194186683,0.007407085,1.20778E-24
ENSMUSG00000006204,5430419D17Rik,318.4934212,2.407696643,0.007559643,7.88437E-53
ENSMUSG00000026938,Fcna,397.8345866,3.024113263,0.007601434,2.71447E-21
ENSMUSG00000046213,Cym,309.0486734,2.407696643,0.007790671,1.41142E-43
ENSMUSG00000022603,1700016M24Rik,702.0103534,5.470456462,0.007792558,2.57738E-55
ENSMUSG00000046167,Gldn,148.2228904,1.194186683,0.008056695,2.58288E-30
ENSMUSG00000021799,Opn4,148.1637525,1.194186683,0.008059911,1.15696E-31
ENSMUSG00000024497,Pou4f3,76.22065374,0.616416619,0.008087265,4.68283E-20
ENSMUSG00000029437,Il31,73.43884063,0.597093341,0.008130484,7.31072E-18
ENSMUSG00000036596,Cpz,300.3000215,2.446343199,0.00814633,3.10149E-21
ENSMUSG00000028996,Rbp7,144.9424967,1.194186683,0.008239038,5.65329E-33
ENSMUSG00000045733,Sprn,73.37432661,0.616416619,0.008400985,1.22161E-19
ENSMUSG00000042179,Pnliprp1,212.0503221,1.791280024,0.008447429,6.29958E-29
ENSMUSG00000067438,Hmx1,72.96714086,0.616416619,0.008447866,4.16886E-19
ENSMUSG00000026573,Xcl1,204.8189166,1.810603302,0.00884002,4.53869E-34
ENSMUSG00000038840,Birc7,133.8837314,1.194186683,0.00891958,1.20845E-28
ENSMUSG00000047026,Acsm4,66.72752048,0.597093341,0.008948232,1.26311E-18
ENSMUSG00000074483,Bglap,66.66838262,0.597093341,0.00895617,2.7244E-08
ENSMUSG00000049604,Hoxb13,197.7165392,1.791280024,0.009059839,3.23801E-40
ENSMUSG00000051067,Lingo3,65.26403565,0.597093341,0.009148888,1.10133E-17
ENSMUSG00000042793,Lgr6,133.8783552,1.232833238,0.009208608,4.1059E-30
ENSMUSG00000058119,Gm5771,64.78158354,0.597093341,0.009217023,1.15782E-17
ENSMUSG00000040314,Ctsg,66.21818753,0.616416619,0.009308872,7.1482E-18
ENSMUSG00000029423,Piwil1,65.72498308,0.616416619,0.009378726,1.17512E-11
ENSMUSG00000058005,Tdpoz3,63.30197021,0.597093341,0.009432461,2.02403E-17
ENSMUSG00000020702,Ccl1,387.2421449,3.65985316,0.009451071,1.62899E-30
ENSMUSG00000002100,Mybpc3,1144.286866,10.94091292,0.009561338,1.0976E-110
ENSMUSG00000049130,C5ar1,62.33168983,0.597093341,0.00957929,1.21886E-17
ENSMUSG00000033501,Crygs,64.31525994,0.616416619,0.009584298,9.39901E-18
ENSMUSG00000022875,Kng1,433.6206582,4.276269779,0.009861776,3.36015E-66
ENSMUSG00000026976,Pax8,249.5525584,2.465666477,0.009880349,3.27407E-44
ENSMUSG00000037246,H2-M10.5,307.884851,3.04343654,0.009884983,2.34312E-14
ENSMUSG00000045318,Adra2c,60.01082415,0.597093341,0.009949761,7.77699E-19
ENSMUSG00000048377,Foxi2,120.9489193,1.213509961,0.010033244,1.35555E-27
ENSMUSG00000000263,Glra1,58.53658699,0.597093341,0.010200344,2.32745E-16
ENSMUSG00000091091,Kcnmb3,57.97886852,0.597093341,0.010298465,2.46552E-13
ENSMUSG00000091519,Skor2,117.5394976,1.213509961,0.010324274,6.0312E-26
ENSMUSG00000039097,Rln1,117.0893025,1.213509961,0.01036397,2.3865E-25
ENSMUSG00000050468,Astl,176.9603463,1.849249858,0.01045008,1.21492E-20
ENSMUSG00000054641,Mmrn1,225.4675862,2.388373366,0.010592979,1.0496E-41
ENSMUSG00000047356,Lcn10,286.8236195,3.04343654,0.01061083,3.91895E-28
ENSMUSG00000027446,9230104L09Rik,58.08101572,0.616416619,0.010613048,5.02301E-16
ENSMUSG00000039760,Il22ra2,55.58273649,0.597093341,0.010742424,3.54421E-14
ENSMUSG00000025597,Klhl4,55.19705542,0.597093341,0.010817485,8.78591E-16
