,Ductal/Acinar_pancreatic,Acinar/Ductal_pancreatic,Ductal_pancreatic,Endocrine-Ngn3_pancreatic,Endocrine_pancreatic,Podocyte-like_pancreatic,Mesenchymal_pancreatic,Acinar_pancreatic,Proliferating_pancreatic
Gdap1,0.0,0.0,0.0,0.010605011135339737,0.0569804348051548,0.0,0.0,0.0021745257545262575,0.0
Gm28784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pi15,0.0,0.0,0.0040080551989376545,0.0,0.0,0.0,0.0,0.0008950195624493062,0.0
Gm28154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crispld1,0.004951586481183767,0.0,0.0,0.0,0.0013390048407018185,0.0,0.0,0.0012239777715876698,0.0
Gm28153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crisp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Defb18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Defb41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tfap2d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tfap2b,0.0036372551694512367,0.0,0.0,0.0,0.0016284387093037367,0.0,0.0,0.0,0.0
Gm28340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pkhd1,0.10099948197603226,0.09581074118614197,0.14252890646457672,0.02237533964216709,0.015713516622781754,0.0,0.0,0.025677762925624847,0.0
4930486I03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Il17a,0.0,0.0,0.0,0.0,0.0011452974285930395,0.0,0.0,0.0,0.0
Il17f,0.0,0.0,0.0,0.0,0.0017485928256064653,0.0,0.0,0.00089749984908849,0.0
Mcm3,0.4840966463088989,0.507706880569458,0.43962910771369934,0.20467743277549744,0.03761758282780647,0.5501965880393982,1.0370312929153442,0.559539794921875,0.31098634004592896
Gm28065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6720483E21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paqr8,0.010630756616592407,0.016338225454092026,0.006716201547533274,0.013018644414842129,0.0077680740505456924,0.0,0.0,0.004523241426795721,0.0
Efhc1,0.005837948992848396,0.004834238439798355,0.0,0.0,0.03965567797422409,0.0,0.0,0.0,0.0
Tram2,0.009585016407072544,0.0,0.020753640681505203,0.0,0.004193368833512068,0.2559472918510437,0.0,0.013797616586089134,0.0
Gm28287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027106180787086487,0.0
Tmem14a,0.14497235417366028,0.14460676908493042,0.15901750326156616,0.021107198670506477,0.04575302079319954,0.2559472918510437,0.0,0.07559488713741302,0.0
Gsta3,0.7592056393623352,1.1815850734710693,1.1832300424575806,0.06589515507221222,0.012312622740864754,0.7341958284378052,0.0,0.3531462550163269,0.47763141989707947
Gm28836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khdc1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khdc1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khdc1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcnq5,0.0,0.0037486886139959097,0.0,0.0,0.0015763493720442057,0.0,0.0,0.0051065487787127495,0.0
Gm26580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rims1,0.0,0.002741821575909853,0.01012993510812521,0.009993040934205055,0.0013403883203864098,0.0,0.0,0.003508517052978277,0.0
4933415F23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm27028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29107,0.0,0.0,0.012944112531840801,0.0,0.0,0.0,0.0,0.009932483546435833,0.0
Ogfrl1,0.19406266510486603,0.07496184855699539,0.05974317342042923,0.06346021592617035,0.029554007574915886,0.0,0.0,0.1716655045747757,0.6587225794792175
Gm28822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3gat2,0.0,0.0,0.0025978891644626856,0.0,0.0,0.0,0.0,0.0,0.0
Smap1,0.4022398591041565,0.3756954073905945,0.3410678803920746,0.3316210210323334,0.4469207227230072,1.359560489654541,0.0,0.32238155603408813,0.24148458242416382
Sdhaf4,0.5290175676345825,0.5345696806907654,0.48768049478530884,0.40984082221984863,0.5316100120544434,1.2939987182617188,0.0,0.33919045329093933,0.24148458242416382
Fam135a,0.07327429950237274,0.13597039878368378,0.1132875382900238,0.3801225423812866,0.24966393411159515,0.726772665977478,0.0,0.11912631243467331,0.0
Col9a1,0.47909626364707947,0.3018450140953064,0.5521244406700134,0.16059361398220062,0.03690648078918457,0.2559472918510437,0.0,0.02113320864737034,0.24148458242416382
Col19a1,0.0,0.009046580642461777,0.0,0.0,0.0011939497198909521,0.0,0.0,0.0018332890467718244,0.0
Lmbrd1,0.25363269448280334,0.2856404483318329,0.22238370776176453,0.21122758090496063,0.20441091060638428,0.2559472918510437,0.0,0.11383774131536484,0.0
Gm28237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adgrb3,0.002734546083956957,0.004140019882470369,0.002134087262675166,0.08164659887552261,0.05337037146091461,0.4708254039287567,0.0,0.0025168005377054214,0.0
4931408C20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5524,0.0,0.0,0.0027305716648697853,0.0,0.0,0.0,0.0,0.0,0.0
Gm597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014648960204795003,0.0
Phf3,0.3542226254940033,0.32604819536209106,0.31710198521614075,0.2271084189414978,0.26911306381225586,0.4708254039287567,0.0,0.2567625641822815,0.0
Ptp4a1,0.031135788187384605,0.047762706875801086,0.11694885045289993,0.025580789893865585,0.06292863935232162,0.0,0.0,0.10032450407743454,0.24148458242416382
Gm29669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4931428L18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lgsn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pih1d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khdrbs2,0.0,0.011470012366771698,0.0019115073373541236,0.08505430072546005,0.02727866731584072,0.0,0.0,0.0018906048499047756,0.0
Gm5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prim2,0.0697195827960968,0.0932874009013176,0.1199064552783966,0.017804421484470367,0.018118098378181458,0.2559472918510437,0.0,0.13868039846420288,0.0
Rab23,0.052634987980127335,0.04408539831638336,0.04711547866463661,0.08763230592012405,0.08819771558046341,0.2559472918510437,0.0,0.06815287470817566,0.0
Bag2,0.38024067878723145,0.42187249660491943,0.4136539399623871,0.1509726494550705,0.1786370873451233,0.5501965880393982,0.0,0.2818875312805176,0.8980305194854736
Zfp451,0.14371657371520996,0.13158336281776428,0.14752867817878723,0.5070161819458008,0.18973156809806824,0.0,0.0,0.13939301669597626,0.0
Bend6,0.0,0.004386325366795063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dst,0.0723084881901741,0.07907269150018692,0.07936990261077881,0.7055330872535706,0.4257894456386566,0.2559472918510437,1.0370312929153442,0.03767429292201996,0.0
Gm37958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37233,0.011001534759998322,0.0,0.004816791042685509,0.021888282150030136,0.00470892945304513,0.0,0.0,0.0010779454605653882,0.0
Ccdc115,0.45526087284088135,0.4567812979221344,0.43124768137931824,0.6120998859405518,0.525099515914917,0.8952376842498779,1.0370312929153442,0.596240758895874,0.5524709224700928
Gm28306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imp4,0.441944420337677,0.4770115315914154,0.35604429244995117,0.44211387634277344,0.36228859424591064,0.0,0.0,0.5810806155204773,0.31098634004592896
Ptpn18,0.05253065377473831,0.07397232949733734,0.11314687132835388,0.07576184719800949,0.03186270222067833,0.0,0.0,0.14565853774547577,0.0
4930568A12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cfc1,0.0,0.004280270542949438,0.006130794994533062,0.0,0.0021509043872356415,0.0,0.0,0.0,0.0
Prss40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700101I19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amer3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arhgef4,0.0050922841764986515,0.00712899724021554,0.014612178318202496,0.0,0.01738959178328514,0.0,0.0,0.014535852707922459,0.0
Gm38336,0.0034649288281798363,0.0,0.00657541723921895,0.0,0.0008682802435941994,0.0,0.0,0.00093246711185202,0.0
Fam168b,0.19022291898727417,0.2630050778388977,0.29053372144699097,0.2320283204317093,0.1380368024110794,0.0,1.0370312929153442,0.31108802556991577,0.24148458242416382
Plekhb2,0.041279371827840805,0.03455781564116478,0.02762037329375744,0.05498362332582474,0.0893290564417839,0.2559472918510437,0.0,0.012650910764932632,0.0
Gm37068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110002O04Rik,0.0,0.0,0.0,0.00967787392437458,0.0,0.0,0.0,0.0,0.0
Gm37146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm33222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930535G08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs6st1,0.14696437120437622,0.21967363357543945,0.3046588897705078,0.13369151949882507,0.06864555925130844,0.0,0.0,0.09567750990390778,0.0
Gm37335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm33280,0.0,0.01092330552637577,0.0062470510601997375,0.0,0.0,0.0,0.0,0.002931410912424326,0.0
Uggt1,0.1433902084827423,0.09295730292797089,0.16202965378761292,0.11137882620096207,0.22720885276794434,0.4708254039287567,0.0,0.16212685406208038,0.0
Neurl3,0.0,0.0,0.00723768537864089,0.0,0.006649758666753769,0.0,0.0,0.0,0.0
Arid5a,0.0,0.0,0.019334938377141953,0.0190593171864748,0.02475346252322197,0.0,0.0,0.006813927087932825,0.0
4930403P22Rik,0.0,0.0,0.0018148109083995223,0.0,0.0,0.0,0.0,0.001091545564122498,0.0
Kansl3,0.16660845279693604,0.12670139968395233,0.10880327224731445,0.08519741892814636,0.11894936859607697,0.0,0.0,0.08195434510707855,0.24148458242416382
Fer1l5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lman2l,0.3057807385921478,0.2526272237300873,0.2596587836742401,0.43586206436157227,0.4008624255657196,0.0,1.0370312929153442,0.1757621169090271,0.3800467550754547
Cnnm4,0.0,0.01116173155605793,0.00884439516812563,0.0,0.017642294988036156,0.4708254039287567,0.0,0.00895893294364214,0.0
Cnnm3,0.054508309811353683,0.024771282449364662,0.028660770505666733,0.03790803626179695,0.040732111781835556,0.0,0.0,0.023314468562602997,0.24148458242416382
Gm38033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ankrd23,0.10994060337543488,0.12548890709877014,0.0855754166841507,0.1353340446949005,0.16935661435127258,0.0,0.0,0.06979068368673325,0.0
Ankrd39,0.0,0.0,0.005634624976664782,0.0,0.0,0.0,0.0,0.002838997170329094,0.0
Sema4c,0.06858394294977188,0.048970744013786316,0.07079696655273438,0.1317548304796219,0.09466329962015152,0.0,1.0370312929153442,0.030968118458986282,0.31098634004592896
Fam178b,0.0,0.0,0.0,0.0,0.007623560726642609,0.0,0.0,0.0,0.0
Cox5b,1.5880638360977173,1.6065136194229126,1.5596476793289185,1.3688825368881226,1.5128682851791382,1.44492506980896,2.312946319580078,1.7532334327697754,1.287003517150879
Actr1b,0.29542726278305054,0.2964837849140167,0.29551929235458374,0.2156675010919571,0.42781737446784973,0.726772665977478,0.0,0.30349549651145935,0.691033124923706
Gm33533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zap70,0.0,0.0,0.0016603454714640975,0.0,0.0025714326184242964,0.0,0.0,0.0011804498499259353,0.0
Tmem131,0.10116487741470337,0.08302487432956696,0.07512582838535309,0.12303780019283295,0.12110412120819092,0.0,0.0,0.1214444488286972,0.0
Vwa3b,0.006556309759616852,0.0,0.00270026084035635,0.0,0.008696427568793297,0.0,0.0,0.001648087170906365,0.0
Gm37020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cnga3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inpp4a,0.013713483698666096,0.017860786989331245,0.011091186664998531,0.09009552747011185,0.0881769061088562,0.0,1.0370312929153442,0.010000328533351421,0.0
4930439A04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coa5,0.0954650267958641,0.09048650413751602,0.06619419157505035,0.029789455235004425,0.07184866070747375,0.0,0.0,0.09834341704845428,0.5524709224700928
Unc50,0.4951969087123871,0.5226428508758545,0.47676846385002136,0.5055740475654602,0.6219152808189392,1.1214382648468018,0.0,0.45647042989730835,0.24148458242416382
Mgat4a,0.12026787549257278,0.0990581288933754,0.12409526109695435,0.00927575584501028,0.021334566175937653,0.0,0.0,0.18997371196746826,0.0
2010300C02Rik,0.030332382768392563,0.09667552262544632,0.09278834611177444,0.009378902614116669,0.02461286075413227,0.0,0.0,0.20813575387001038,0.0
4930556I23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tsga10,0.0,0.021705472841858864,0.006151027511805296,0.03819386288523674,0.03914488106966019,0.4708254039287567,0.0,0.012472307309508324,0.0
Gm26805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lipt1,0.04023156687617302,0.05975855886936188,0.047626178711652756,0.0,0.022162623703479767,0.0,0.0,0.05966240540146828,0.0
Mitd1,0.19603632390499115,0.20705579221248627,0.21361076831817627,0.0740804523229599,0.13337507843971252,0.0,1.0370312929153442,0.16531923413276672,0.0
Mrpl30,0.9723861813545227,0.9616875648498535,0.80492103099823,0.5844166278839111,0.7359065413475037,1.1333599090576172,1.0370312929153442,1.0222842693328857,1.8682913780212402
Lyg2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Txndc9,0.8816879987716675,0.8623319268226624,0.6971337199211121,0.9300898313522339,0.7989210486412048,1.394863247871399,1.0370312929153442,0.7168257832527161,0.9002072215080261
Eif5b,0.9439037442207336,1.0858265161514282,0.8995996117591858,1.1909786462783813,0.7703744769096375,1.725168228149414,1.5350722074508667,1.2920897006988525,0.9466603398323059
Rev1,0.0662635937333107,0.06136193126440048,0.0346505269408226,0.05039598047733307,0.055985283106565475,0.0,0.0,0.12245555967092514,0.31098634004592896
Gm5099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aff3,0.0035868962295353413,0.004645264707505703,0.003857601899653673,0.0,0.00406403373926878,0.0,0.0,0.001311213942244649,0.0
Gm16150,0.0,0.0,0.0,0.0,0.010557759553194046,0.0,0.0,0.0,0.0
Gm16151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16152,0.0,0.0,0.0,0.0,0.00264101754873991,0.0,0.0,0.0,0.0
Lonrf2,0.01622430793941021,0.01866016536951065,0.010267756879329681,0.014988642185926437,0.015068208798766136,0.0,0.0,0.01849082112312317,0.0
Chst10,0.011628840118646622,0.0034395847469568253,0.010098042897880077,0.0,0.021100563928484917,0.0,0.0,0.0022665029391646385,0.0
Gm37707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pdcl3,0.7290778160095215,0.6227092146873474,0.7400171756744385,0.5560986399650574,0.6181683540344238,0.6506128311157227,0.0,0.7195742726325989,1.3497557640075684
Gm37821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Npas2,0.0,0.003765226574614644,0.007207630202174187,0.0,0.0,0.0,0.0,0.0,0.0
Rpl31,2.6167056560516357,2.5582284927368164,2.2982871532440186,1.6859943866729736,1.8743804693222046,2.5855588912963867,2.114243984222412,2.459773302078247,2.579329490661621
Tbc1d8,0.05411481112241745,0.041029203683137894,0.013427263125777245,0.07851037383079529,0.0677245631814003,0.7089475989341736,0.0,0.028581174090504646,0.0
Cnot11,0.3390512466430664,0.24864763021469116,0.3051585555076599,0.303757905960083,0.2869042158126831,0.2559472918510437,1.5350722074508667,0.3838258683681488,0.24148458242416382
Rnf149,0.3344883918762207,0.3738640546798706,0.3167000114917755,0.275962233543396,0.3183211386203766,0.2559472918510437,1.0370312929153442,0.46567851305007935,0.0
Creg2,0.0,0.0,0.0,0.0,0.019068580120801926,0.0,0.0,0.0,0.0
D930019O06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rfx8,0.007124308962374926,0.0,0.004122312646359205,0.0,0.006537602748721838,0.0,0.0,0.009828278794884682,0.0
Gm3646,0.0,0.003155159531161189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700066B17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Map4k4,0.22902138531208038,0.197640523314476,0.19804063439369202,0.24684709310531616,0.15459156036376953,0.0,0.0,0.21522578597068787,0.7105135321617126
Il1r2,0.010316421277821064,0.005809210706502199,0.0,0.0,0.009795598685741425,0.0,0.0,0.0028433785773813725,0.0
Gm16894,0.0,0.0,0.0,0.0,0.0013347018975764513,0.0,0.0,0.0,0.0
Il1r1,0.02189646102488041,0.010912511497735977,0.016327889636158943,0.0,0.09782548993825912,0.0,0.0,0.0023165668826550245,0.0
Il1rl2,0.0032952430192381144,0.0,0.0,0.0,0.0028452242258936167,0.0,0.0,0.0,0.0
Il1rl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Il18r1,0.0,0.0064956205897033215,0.0,0.0,0.0012189492117613554,0.0,0.0,0.0008981677237898111,0.0
Il18rap,0.0,0.0,0.002148574450984597,0.0,0.0,0.0,0.0,0.0,0.0
Gm35801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc9a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc9a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011344081722199917,0.0
Mfsd9,0.01204347237944603,0.013822919689118862,0.013376512564718723,0.0,0.00902325939387083,0.0,0.0,0.0022400212474167347,0.0
Tmem182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930448I06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pantr1,0.009515046142041683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pou3f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrps9,0.5952688455581665,0.49377745389938354,0.44457077980041504,0.306127667427063,0.3339999318122864,0.4244122803211212,0.0,0.5077409148216248,1.3692361116409302
Gpr45,0.006900198757648468,0.0,0.001986249117180705,0.0,0.018171267583966255,0.0,0.0,0.001722704153507948,0.0
Tgfbrap1,0.022831903770565987,0.013295278884470463,0.020615030080080032,0.038433738052845,0.03255505487322807,0.0,0.0,0.019771214574575424,0.0
Gm28782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8430432A02Rik,0.0,0.0,0.0017990649212151766,0.0,0.001258671865798533,0.0,0.0,0.0,0.0
AI597479,0.04795762896537781,0.08683698624372482,0.07851099222898483,0.10974130034446716,0.07159726321697235,0.4708254039287567,1.0370312929153442,0.07609827071428299,0.0
Fhl2,0.038027405738830566,0.031224258244037628,0.019046008586883545,0.36517733335494995,0.2130725085735321,0.0,0.0,0.017392732203006744,0.0
Gm29040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nck2,0.010828317143023014,0.008781532756984234,0.024668382480740547,0.0,0.00655403221026063,0.0,0.0,0.016983743757009506,0.0
1500015O10Rik,0.0,0.0,0.0,0.0,0.002826843410730362,0.0,0.0,0.0030156553257256746,0.0
Gm29155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010314383544027805,0.0
Uxs1,0.09674564003944397,0.17461131513118744,0.21964719891548157,0.10338331013917923,0.09073471277952194,0.0,0.0,0.1998186558485031,0.0
Tpp2,0.20243485271930695,0.2806078791618347,0.24787107110023499,0.2750352621078491,0.2349143624305725,0.4244122803211212,0.0,0.2757125794887543,0.0
Mettl21c,0.013301941566169262,0.011354259215295315,0.0019321393920108676,0.0,0.0,0.0,0.0,0.0018739613005891442,0.0
Gm8251,0.00964109692722559,0.0,0.0017085509607568383,0.0,0.0,0.0,0.0,0.0024419561959803104,0.0
Tex30,0.25093522667884827,0.28708821535110474,0.21100111305713654,0.21032994985580444,0.19633613526821136,0.2559472918510437,0.0,0.5108222365379333,0.0
Kdelc1,0.16236233711242676,0.1819843202829361,0.13414588570594788,0.03113817423582077,0.07255809754133224,0.726772665977478,0.0,0.22010797262191772,0.31098634004592896
Bivm,0.04224772751331329,0.050377991050481796,0.059649284929037094,0.02149232290685177,0.03611136972904205,0.0,0.0,0.038944926112890244,0.0
Ercc5,0.05808936059474945,0.05644569918513298,0.03753941133618355,0.018456734716892242,0.04965583607554436,0.4708254039287567,0.0,0.05326038971543312,0.0
Mettl21e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gulp1,0.0029715215787291527,0.03206755593419075,0.041142646223306656,0.010418863967061043,0.00293554924428463,0.0,0.0,0.009887893684208393,0.31098634004592896
4930521E06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Col3a1,0.08884038776159286,0.13391292095184326,0.181618332862854,0.20184476673603058,0.11182591319084167,1.0613068342208862,1.5350722074508667,0.23579074442386627,0.24148458242416382
Col5a2,0.024579863995313644,0.01604141853749752,0.01600760594010353,0.042914971709251404,0.013807259500026703,0.0,0.0,0.025758901610970497,0.0
Wdr75,0.17471644282341003,0.16194604337215424,0.13286489248275757,0.10369750112295151,0.08478236943483353,0.0,0.0,0.2559731900691986,0.31098634004592896
Gm5269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc40a1,0.20498663187026978,0.15329031646251678,0.19241364300251007,0.00934958178550005,0.1963304579257965,0.0,0.0,0.09447753429412842,0.24148458242416382
Dnah7b,0.0,0.0,0.0,0.009993040934205055,0.0,0.0,0.0,0.0,0.0
Dnah7c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc39a10,0.10614101588726044,0.11359091848134995,0.23155640065670013,0.031086768954992294,0.06392068415880203,0.0,0.0,0.10891766846179962,0.0
Gm28151,0.0034110238775610924,0.0,0.0,0.0,0.0011301757767796516,0.0,0.0,0.0,0.0
Gm28826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C230029F24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4933411E06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmeff2,0.0,0.0,0.004581673536449671,0.03223603591322899,0.001410955679602921,0.0,0.0,0.001319899340160191,0.0
Gm28322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330175M20Rik,0.004551637452095747,0.0,0.0,0.0,0.0,0.0,0.0,0.009528174065053463,0.0
Sdpr,0.24252745509147644,0.25644925236701965,0.18060025572776794,0.045947618782520294,0.025378970429301262,0.0,0.0,0.45647621154785156,0.46902891993522644
1700072G22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nabp1,0.0483059361577034,0.14313815534114838,0.09979867190122604,0.023365719243884087,0.0345037505030632,0.0,0.0,0.029956206679344177,0.0
Gm17767,0.0,0.0,0.0015762550756335258,0.0,0.0,0.0,0.0,0.0,0.0
Gm28055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myo1b,0.23623596131801605,0.31317445635795593,0.3409154713153839,0.2780906558036804,0.20838788151741028,0.0,0.0,0.3073748052120209,0.24148458242416382
Stat4,0.021454615518450737,0.01910788007080555,0.006849103141576052,0.0,0.0014233046676963568,0.2559472918510437,0.0,0.00383582036010921,0.0
Stat1,0.031410157680511475,0.03004264272749424,0.04738549515604973,0.061761632561683655,0.03584817424416542,0.0,0.0,0.04599413648247719,0.0
Gls,0.07037553191184998,0.09771563112735748,0.08516795933246613,0.04303066059947014,0.0944017544388771,0.0,0.0,0.07049025595188141,0.0
Nab1,0.03204702213406563,0.04802859202027321,0.05418483912944794,0.04246203601360321,0.02528449334204197,0.0,0.0,0.08627517521381378,0.24148458242416382
Gm553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28178,0.0,0.0034061649348586798,0.0,0.0,0.0,0.0,0.0,0.0059360722079873085,0.0
Tmem194b,0.018021471798419952,0.061743516474962234,0.02960064634680748,0.0,0.009796345606446266,0.0,0.0,0.04478951916098595,0.0
Mfsd6,0.044918499886989594,0.04105400666594505,0.04585089907050133,0.13678139448165894,0.0846734493970871,0.0,0.0,0.04422568529844284,0.0
